"secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","classe","nome_classe","subclasse","nome_subclasse","notas_explicativas"
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.218",".- Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada","1621800","-/ Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada","Esta subclasse compreende:- a fabricação de madeira laminada e de madeira folheada- a fabricação de chapas e placas de madeira aglomerada ou prensada, revestidas ou não de material plástico- a fabricação de chapas de madeira compensada revestidas ou não com material plástico- a fabricação de madeira densificada (MDF)  Esta subclasse não compreende: - a produção de madeira resserrada (pranchas, pranchões, postes, tábuas, tacos e parquetes para assoalhos, etc.) (1610-2/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.226",".- Fabricação de estruturas de madeira e de artigos de carpintaria para construção","1622601","-/ Fabricação de casas de madeira pré fabricadas","Esta subclasse compreende:- a fabricação de casas de madeira pré fabricadas, inclusive componentes Esta subclasse compreende também:- a montagem de casas de madeira pré fabricadas, quando realizada pelo próprio fabricante Esta subclasse não compreende: - a montagem de casas de madeira pré-fabricadas, quando realizada por unidade especializada (4120-4/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.226",".- Fabricação de estruturas de madeira e de artigos de carpintaria para construção","1622602","-/ Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais","Esta subclasse compreende:- a fabricação de esquadrias de madeira- a fabricação de peças de madeira para instalações industriais e comerciais Esta subclasse compreende também:- a instalação de esquadrias de madeira quando realizada pelo próprio fabricante Esta subclasse não compreende: - a instalação de esquadrias de madeira quando realizada por unidade especializada (4330-4/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.226",".- Fabricação de estruturas de madeira e de artigos de carpintaria para construção","1622699","-/ Fabricação de outros artigos de carpintaria para construção","Esta subclasse compreende:- a fabricação de estruturas de madeira e vigamentos para construção- a fabricação de escadas de madeira, cancelas e outros artefatos de carpintaria  Esta subclasse não compreende: - a fabricação de pisos de madeira e tábuas para assoalho e teto (1610-2/02) - a fabricação de armários e outros móveis embutidos de madeira (3101-2/00) - a instalação de armários embutidos, quando não realizada pelo próprio fabricante (4330-4/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.234",".- Fabricação de artefatos de tanoaria e de embalagens de madeira","1623400","-/ Fabricação de artefatos de tanoaria e de embalagens de madeira","Esta subclasse compreende:- a fabricação de artefatos de tanoaria (barris, tonéis, pipas, etc.)- a fabricação de caixas, caixotes, cilindros e outros materiais de madeira para embalagem- a fabricação de paletes e estrados de madeira para carga  Esta subclasse não compreende: - a reparação de artefatos de tanoaria, de embalagens de madeira e de outros artefatos de madeira (3319-8/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.293",".- Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis","1629301","-/ Fabricação de artefatos diversos de madeira, exceto móveis","Esta subclasse compreende:- a fabricação de artefatos de madeira para usos doméstico, industrial e comercial- a fabricação de artefatos de madeira torneada (cabos para ferramentas e utensílios, etc.)- a execução de obras de talha- a fabricação de fôrmas e modelos de madeira- a fabricação de briquetes de resíduos de madeira (carvão ecológico)  Esta subclasse não compreende: - a fabricação de carretéis e bobinas de madeira (quando são componentes para máquinas têxteis) (2863-1/00) - a fabricação de armários e outros móveis embutidos de madeira (3101-2/00) - a fabricação de móveis de madeira (3101-2/00) - a fabricação de partes de madeira para calçados (1540-8/00) - a fabricação de bijuterias de madeira (3212-4/00) - a fabricação de brinquedos de madeira (3240-0/99) - a fabricação de caixões (ataúdes) de madeira (3299-0/99)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.293",".- Fabricação de artefatos de madeira, palha, cortiça, vime e material trançado não especificados anteriormente, exceto móveis","1629302","-/ Fabricação de artefatos diversos de cortiça, bambu, palha, vime e outros materiais trançados, exceto móveis","Esta subclasse compreende:- a preparação e fabricação de artefatos de cortiça (rolhas, grânulos, etc.)- a fabricação de artefatos de bambu, vime, junco, palha e outros materiais trançados  Esta subclasse não compreende: - a fabricação de móveis de vime, junco e palha trançada (3103-9/00) - a fabricação de produtos de cortiça para segurança e proteção (3292-2/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.1",". Fabricação de celulose e outras pastas para a fabricação de papel","17.109",".- Fabricação de celulose e outras pastas para a fabricação de papel","1710900","-/ Fabricação de celulose e outras pastas para a fabricação de papel","Esta subclasse compreende:- a fabricação de celulose, pasta ou polpa de madeira, fibra, bagaço de cana, papel usado e de outros materiais, ao sulfato e sulfito, branqueada e não, inclusive celulose semiquímica- a fabricação de pastas químicas, semiquímicas, mecânicas, mecanoquímicas, termoquímicas, etc. e de polpa de madeira  Esta subclasse não compreende: - a fabricação de artefatos de pasta e de polpa de madeira (1749-4/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.2",". Fabricação de papel, cartolina e papel-cartão","17.214",".- Fabricação de papel","1721400","-/ Fabricação de papel","Esta subclasse compreende:- a fabricação de papéis para impressão (jornal, couché, imprensa, ofsete, etc.) e para escrever (florpost, apergaminhado, super bond, etc.)- a fabricação de papéis para embalagem (kraft, manilha, impermeável, seda, etc.)- a fabricação de papéis para uso industrial, de acabamento especial e outros (crepom, sanitário, filtro e semelhantes; prateado ou dourado, impermeabilizado ou encerado, impregnado ou revestido, etc.)  Esta subclasse não compreende: - a fabricação de papel-cartão (1722-2/00) - a fabricação de embalagens de papel (1731-1/00) - a fabricação de embalagens de cartolina e de papel-cartão (1732-0/00) - a fabricação de papel abrasivo (2399-1/99) - a fabricação de papel-alumínio (2441-5/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.2",". Fabricação de papel, cartolina e papel-cartão","17.222",".- Fabricação de cartolina e papel-cartão","1722200","-/ Fabricação de cartolina e papel cartão","Esta subclasse compreende:- a fabricação de cartolina e papel-cartão  Esta subclasse não compreende: - a fabricação de embalagens de cartolina e de papel-cartão (1732-0/00) - a fabricação de papelão ondulado e de embalagens de papelão ondulado (1733-8/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.3",". Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","17.311",".- Fabricação de embalagens de papel","1731100","-/ Fabricação de embalagens de papel","Esta subclasse compreende:- a fabricação de embalagens de papel simples, plastificadas ou de acabamento especial (sacos de papel kraft comuns e multifoliados; de papel impermeável, etc.; sacolas, embalagens de papel para cigarros e alimentos, etc.), impressas ou não  Esta subclasse não compreende: - a fabricação de embalagens de cartolina e de papel-cartão (1732-0/00) - a fabricação de envelopes (1741-9/02) - a fabricação de BOPP (polipropileno biorientado) (2221-8/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.3",". Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","17.320",".- Fabricação de embalagens de cartolina e papel-cartão","1732000","-/ Fabricação de embalagens de cartolina e papel cartão","Esta subclasse compreende:- a fabricação de embalagens de cartolina e de papel-cartão mesmo laminadas entre si ou com outros suportes celulósicos (embalagens, caixas, estojos, cartuchos, cartelas, luvas, solapas e demais acessórios), impressas ou não    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.3",". Fabricação de embalagens de papel, cartolina, papel-cartão e papelão ondulado","17.338",".- Fabricação de chapas e de embalagens de papelão ondulado","1733800","-/ Fabricação de chapas e de embalagens de papelão ondulado","Esta subclasse compreende:- a fabricação de face simples de papelão ondulado- a fabricação de chapas de papelão ondulado- a fabricação de embalagens e de acessórios de papelão ondulado, impressas ou não    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.419",".- Fabricação de produtos de papel, cartolina, papel cartão e papelão ondulado para uso comercial e de escritório","1741901","-/ Fabricação de formulários contínuos","Esta subclasse compreende:- a fabricação de formulários contínuos, impressos ou não    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.419",".- Fabricação de produtos de papel, cartolina, papel cartão e papelão ondulado para uso comercial e de escritório","1741902","-/ Fabricação de produtos de papel, cartolina, papel cartão e papelão ondulado para uso industrial, comercial e de escritório","Esta subclasse compreende:- a fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado, simples ou plastificados, para escritório (papel para ofícios e cartas, envelopes, bobinas, papel almaço e semelhantes; classificadores, guias, fichas, separadores, pastas e semelhantes)- a fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado, para uso comercial e de escritório- a fabricação de cadernos- a fabricação de produtos de papel carbono e estêncil- a fabricação de etiquetas, impressas ou não    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.427",".- Fabricação de produtos de papel para usos doméstico e higiênico-sanitário","1742701","-/ Fabricação de fraldas descartáveis","Esta subclasse compreende:- a fabricação de fraldas descartáveis    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.427",".- Fabricação de produtos de papel para usos doméstico e higiênico-sanitário","1742702","-/ Fabricação de absorventes higiênicos","Esta subclasse compreende:- a fabricação de absorventes higiênicos    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.427",".- Fabricação de produtos de papel para usos doméstico e higiênico-sanitário","1742799","-/ Fabricação de produtos de papel para uso doméstico e higiênico sanitário não especificados anteriormente","Esta subclasse compreende:- a fabricação de produtos de papel para usos doméstico e higiênico-sanitário (guardanapos, toalhas, lenços, papel higiênico, etc.)- a fabricação de produtos de cartolina, papel-cartão e papelão ondulado para uso doméstico (copos, pratos, bandejas, etc.)    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","17","FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","17.4",". Fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado","17.494",".- Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente","1749400","-/ Fabricação de produtos de pastas celulósicas, papel, cartolina, papel cartão e papelão ondulado não especificados anteriormente","Esta subclasse compreende:- a fabricação de produtos de papel, cartolina, papel-cartão e papelão ondulado para revestimento (papel de parede, artefatos gofrados, estampados, impregnados ou revestidos)- a fabricação de peças e acessórios para máquinas e meios de transporte confeccionados com papel, cartolina, papel-cartão e papelão ondulado (juntas, gaxetas, isolantes acústicos, etc.)- a fabricação de produtos diversos de pasta celulósicas e de polpa de madeira moldada- a fabricação de produtos diversos de papel, cartolina, papel-cartão e papelão ondulado, simples ou plastificados  Esta subclasse não compreende: - a fabricação de jogos e brinquedos de papel, papel-cartão e papelão ondulado (3240-0/99)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.1",". Atividade de impressão","18.113",".- Impressão de jornais, livros, revistas e outras publicações periódicas","1811301","-/ Impressão de jornais","Esta subclasse compreende:- a impressão de jornais  Esta subclasse não compreende: - a impressão de revistas, publicações periódicas, livros em geral (atlas, mapas, livros de conteúdo técnico e geral, revistas industriais, etc.) (1811-3/02) - a edição de livros (5811-5/00), revistas e outras publicações periódicas (5813-1/00) - a edição integrada à impressão de livros (5821-2/00), de revistas e de outras publicações periódicas (5823-9/00) - a edição de jornais diários (5812-3/01) - a edição de jornais não diários (5812-3/02) - a edição integrada à impressão de jornais diários (5822-1/01) - Edição integrada à impressão de jornais não diários (5822-1/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.1",". Atividade de impressão","18.113",".- Impressão de jornais, livros, revistas e outras publicações periódicas","1811302","-/ Impressão de livros, revistas e outras publicações periódicas","Esta subclasse compreende:- a impressão de livros em geral (atlas, mapas, livros de conteúdo técnico e geral, revistas industriais, etc.), sob contrato- a impressão de revistas e outras publicações periódicas, sob contrato  Esta subclasse não compreende: - a impressão de jornais sob contrato (1811-3/01) - a edição de jornais (5812-3/00) - a edição de livros (5811-5/00), revistas e outras publicações periódicas (5813-1/00) - a edição integrada à impressão de livros (5821-2/00), de revistas e de outras publicações periódicas (5823-9/00 - a edição integrada à impressão de jornais diários (5822-1/01) - Edição integrada à impressão de jornais não diários (5822-1/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.1",". Atividade de impressão","18.121",".- Impressão de material de segurança","1812100","-/ Impressão de material de segurança","Esta subclasse compreende:- a impressão, sob contrato, de impressos de segurança (talonários de cheques, ações, títulos ao portador, cautelas, cartões magnéticos e telefônicos, holografias, selos, bilhetes eletromagnéticos, etc.)    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.1",". Atividade de impressão","18.130",".- Impressão de materiais para outros usos","1813001","-/ Impressão de material para uso publicitário","Esta subclasse compreende:- a impressão, sob contrato, de impressos publicitários ou promocionais (calendários, pôsteres, cartazes, catálogos promocionais, catálogos de arte, tablóides e encartes, kits promocionais, banners, outdoors, malas diretas, etc.)  Esta subclasse não compreende: - a impressão de material para usos diversos (convites, cardápios, cartões de apresentação, relatórios de empresas, malas diretas, etc.) (1813-0/99)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.1",". Atividade de impressão","18.130",".- Impressão de materiais para outros usos","1813099","-/ Impressão de material para outros usos","Esta subclasse compreende:- a impressão, sob contrato, de impressos para usos diversos (cardápios, cartões de apresentação e de mensagens, diplomas, convites, etc.)- a impressão por dados variáveis transacionais (contas telefônicas, extratos bancários)  Esta subclasse não compreende: - a impressão de material para uso publicitário (calendários, pôsteres, cartazes, catálogos promocionais, prospectos, kits promocionais, banners, outdoors, etc.), sob contrato (1813-0/01)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.2",". Serviços de pré-impressão e acabamentos gráficos","18.211",".- Serviços de pré-impressão","1821100","-/ Serviços de pré impressão","Esta subclasse compreende:- a clicheria, linotipo e fotocomposição- a composição / tratamento de texto e imagem em geral- a confecção de provas de impressão- os serviços gráficos de pré-impressão, não especificados anteriormente    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.2",". Serviços de pré-impressão e acabamentos gráficos","18.229",".- Serviços de acabamentos gráficos","1822901","-/ Serviços de encadernação e plastificação","Esta subclasse compreende:- os serviços de encadernação e plastificação, sob contrato    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.2",". Serviços de pré-impressão e acabamentos gráficos","18.229",".- Serviços de acabamentos gráficos","1822999","-/ Serviços de acabamentos gráficos, exceto encadernação e plastificação","Esta subclasse compreende:- os serviços de acabamentos gráficos, como: colagem, dobra manual e mecânica, picote, intercalação, furação, relevo, corte e vinco, gofragem, envernizamento, hot stamping, laminação e serviços afins, sob contrato  Esta subclasse não compreende: - os serviços de encadernação e plastificação, sob contrato (1822-9/01)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.3",". Reprodução de materiais gravados em qualquer suporte","18.300",".- Reprodução de materiais gravados em qualquer suporte","1830001","-/ Reprodução de som em qualquer suporte","Esta subclasse compreende:- a reprodução de som em qualquer suporte (discos, CDs, fitas magnéticas, etc.), a partir de gravações originais (matrizes)    "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.3",". Reprodução de materiais gravados em qualquer suporte","18.300",".- Reprodução de materiais gravados em qualquer suporte","1830002","-/ Reprodução de vídeo em qualquer suporte","Esta subclasse compreende:- a reprodução de vídeo em qualquer suporte (CDs, DVDs, fitas magnéticas, etc.), a partir de gravações originais (matrizes)- a duplicação de filmes e a reprodução de material audiovisual a partir de gravações originais (matrizes)  Esta subclasse não compreende: - a reprodução de cópias de filmes cinematográficos (em película) (5912-0/99)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","18","IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES","18.3",". Reprodução de materiais gravados em qualquer suporte","18.300",".- Reprodução de materiais gravados em qualquer suporte","1830003","-/ Reprodução de software em qualquer suporte","Esta subclasse compreende:- a reprodução, para difusão comercial, de softwares, a partir de matrizes  Esta subclasse não compreende: - o desenvolvimento de programas de computador sob encomenda (6201-5/00) - a edição de softwares não customizáveis (6203-1/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.1",". Coquerias","19.101",".- Coquerias","1910100","-/ Coquerias","Esta subclasse compreende:- a fabricação do coque a partir do carvão mineral ou do linhito em coquerias independentes Esta subclasse compreende também:- a produção de resíduos, como o alcatrão de hulha, o gás de coqueria, o gás de hulha, etc. em coquerias independentes Esta subclasse não compreende: - a fabricação de produtos da destilação do alcatrão de hulha (2029-1/00) - as coquerias integradas às siderurgias (grupo 24.2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.2",". Fabricação de produtos derivados do petróleo","19.217",".- Fabricação de produtos do refino de petróleo","1921700","-/ Fabricação de produtos do refino de petróleo","Esta subclasse compreende:- a fabricação de produtos do refino do petróleo: gás liqüefeito do petróleo (GLP) gasolina, nafta, gás de nafta craqueada, querosene de aviação, querosene comum, óleo diesel, óleo combustível, gasóleo, gases residuais, parafina, óleos lubrificantes básicos, asfalto (cimento asfáltico), coque de petróleo, alcatrão de petróleo, outros resíduos de petróleo, etc. Esta subclasse compreende também:- a obtenção de produtos a partir de minerais betuminosos (xisto e areias betuminosas) Esta subclasse não compreende: - a exploração de jazidas de petróleo e gás para obtenção de petróleo cru e gás natural (0600-0/01) - a produção de combustíveis realizada por centrais petroquímicas (1922-5/99) - a formulação de combustíveis (gasolina A e óleo diesel) a partir da mistura de correntes de hidrocarbonetos (1922-5/01) - a atividade de rerrefino de óleos lubrificantes usados ou contaminados (1922-5/02) - a fabricação de produtos petroquímicos básicos (2021-5/00) - a fabricação de aditivos de uso industrial (2093-2/00) - a fabricação de artigos de asfalto (2399-1/99) - a fabricação de gás de nafta craqueada associada à distribuição (3520-4/01) - a mistura de combustíveis com aditivos efetuada pelas distribuidoras (4681-8/01) Notas complementares:O refino de petróleo compreende um conjunto de processos físicos e químicos tais como destilação, craqueamento, reforma, coqueamento, extração, entre outros, com o objetivo de transformar o óleo cru em produtos utilizáveis. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.2",". Fabricação de produtos derivados do petróleo","19.225",".- Fabricação de produtos derivados do petróleo, exceto produtos do refino","1922501","-/ Formulação de combustíveis","Esta subclasse compreende:- a formulação de combustíveis (gasolina A e óleo diesel) a partir da mistura de correntes de hidrocarbonetos  Esta subclasse não compreende: - a fabricação de produtos do refino de petróleo (1921-7/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.2",". Fabricação de produtos derivados do petróleo","19.225",".- Fabricação de produtos derivados do petróleo, exceto produtos do refino","1922502","-/ Rerrefino de óleos lubrificantes","Esta subclasse compreende:- o rerrefino de óleos lubrificantes usados ou contaminados, que consiste na remoção de contaminantes, de produtos de degradação e de aditivos, conferindo ao produto obtido nesse processo as mesmas características do óleo lubrificante básico  Esta subclasse não compreende: - a fabricação de produtos do refino de petróleo (1921-7/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.2",". Fabricação de produtos derivados do petróleo","19.225",".- Fabricação de produtos derivados do petróleo, exceto produtos do refino","1922599","-/ Fabricação de outros produtos derivados do petróleo, exceto produtos do refino","Esta subclasse compreende:- a fabricação de produtos derivados de petróleo realizada fora de refinarias, tais como, óleos lubrificantes acabados, graxas lubrificantes, vaselina, líquidos para transmissões hidráulicas, etc.- a produção de combustíveis realizada por centrais petroquímicas- a fabricação de briquetes de petróleo  Esta subclasse não compreende: - a fabricação de produtos do refino do petróleo (1921-7/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.3",". Fabricação de biocombustíveis","19.314",".- Fabricação de álcool","1931400","-/ Fabricação de álcool","Esta subclasse compreende:- a fabricação de álcool etílico, anidro e hidratado por processamento da cana-de-açúcar, mandioca, madeira e outros vegetais  Esta subclasse não compreende: - a fabricação de álcool metílico (metanol) e isopropílico (2021-5/00) e (2029-1/00) Notas complementares:O álcool etílico anidro combustível (AEAC) é destinado à mistura com a gasolina A para a formulação da gasolina C, apresentando teor alcoólico mínimo de 99,3º INPM. O álcool etílico hidratado combustível (AEHC) é utilizado como combustível em motores de combustão interna de ignição por centelha, apresentando teor alcoólico de 92,6 a 93,8º INPM. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","19","FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","19.3",". Fabricação de biocombustíveis","19.322",".- Fabricação de biocombustíveis, exceto álcool","1932200","-/ Fabricação de biocombustíveis, exceto álcool","Esta subclasse compreende:- a fabricação de biodiesel obtido a partir da transesterificação de óleos vegetais ou gorduras animais- a fabricação de outros biocombustíveis  Esta subclasse não compreende: - a fabricação de óleo diesel derivado do petróleo (1921-7/00)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","20","FABRICAÇÃO DE PRODUTOS QUÍMICOS","20.1",". Fabricação de produtos químicos inorgânicos","20.118",".- Fabricação de cloro e álcalis","2011800","-/ Fabricação de cloro e álcalis","Esta subclasse compreende:- a fabricação de gás cloro- a fabricação de hidróxidos e óxidos dos metais alcalinos, como: hidróxido de potássio, hidróxido de sódio, etc.  Esta subclasse não compreende: - a fabricação de dióxido de cloro ou de hidróxido de lítio (2019-3/99) - a fabricação de hidróxidos e óxidos dos metais alcalinos terrosos, como: hidróxido de magnésio, óxido de magnésio, óxido de berílio (2019-3/99)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","20","FABRICAÇÃO DE PRODUTOS QUÍMICOS","20.1",". Fabricação de produtos químicos inorgânicos","20.126",".- Fabricação de intermediários para fertilizantes","2012600","-/ Fabricação de intermediários para fertilizantes","Esta subclasse compreende:- a fabricação de intermediários para adubos e fertilizantes, como: ácido nítrico, ácido sulfúrico, ácido fosfórico, amônia (amoníaco liqüefeito), fosfatos de amônio, uréia, etc.  Esta subclasse não compreende: - a fabricação de intermediários para defensivos agrícolas (2051-7/00) Notas complementares:Embora a uréia seja um produto orgânico, sua fabricação ocorre primordialmente em unidades de produção que, em função do conjunto de produtos gerados, são classificadas nesta atividade. "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","20","FABRICAÇÃO DE PRODUTOS QUÍMICOS","20.1",". Fabricação de produtos químicos inorgânicos","20.134",".- Fabricação de adubos e fertilizantes","2013401","-/ Fabricação de adubos e fertilizantes organominerais","Esta subclasse compreende:- a fabricação de adubos e fertilizantes organo-minerais  Esta subclasse não compreende: - a fabricação de adubos e fertilizantes fosfatados, nitrogenados e potássicos, compostos e complexos, para uso agrícola e doméstico (2013-4/02)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","20","FABRICAÇÃO DE PRODUTOS QUÍMICOS","20.1",". Fabricação de produtos químicos inorgânicos","20.134",".- Fabricação de adubos e fertilizantes","2013402","-/ Fabricação de adubos e fertilizantes, exceto organominerais","Esta subclasse compreende:- a fabricação de adubos e fertilizantes fosfatados, nitrogenados e potássicos, compostos e complexos, para uso agrícola e doméstico.- a fabricação de fertilizantes compostos NPK, etc.- a fabricação de preparações micronutrientes Esta subclasse compreende também:- a fabricação de substratos elaborados com terra, argila ou outras substâncias, misturadas com minerais Esta subclasse não compreende: - a extração de minerais para adubos e fertilizantes (0891-6/00) - a fabricação de adubos e fertilizantes organo minerais (2013-4/01) - a fabricação de defensivos agrícolas (2051-7/00) - a fabricação de adubos orgânicos ou biológicos a partir de compostagem (3839-4/01) - a fabricação de molibdato de sódio, cloreto de cálcio, cloreto de zinco etc. (2019-3/99)  "
