"secao","nome_secao","divisao","nome_divisao","grupo","nome_grupo","classe","nome_classe","subclasse","nome_subclasse","notas_explicativas"
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.2",". Tecelagem, exceto malha","13.227",".- Tecelagem de fios de fibras têxteis naturais, exceto algodão","1322700","-/ Tecelagem de fios de fibras têxteis naturais, exceto algodão"," Esta classe compreende:- a fabricação de tecidos planos de fios de fibras têxteis naturais (lã, linho, juta, seda, rami, etc.), inclusive mesclas, com predominância de fios naturaisEsta classe compreende também:- a fabricação de artefatos têxteis de fibras naturais, exceto algodão, para uso doméstico (roupas de cama, banho, cozinha, etc.) quando integrada à tecelagem- a fabricação de sacos de juta e de outros artefatos têxteis de fibras têxteis naturais, exceto algodão, quando integrada à tecelagem- o acabamento em tecidos de fibras têxteis naturais (exceto algodão) integrado à tecelagem, isto é, realizado na mesma unidade de produção Esta classe não compreende: - a tecelagem de fios de algodão (13.21-9) - a fabricação de tecidos de malha (13.30-8) - o acabamento em tecidos de fibras têxteis naturais realizado sob contrato (13.40-5) - a fabricação de artefatos têxteis de fibras naturais, exceto algodão, para uso doméstico (roupas de cama, banho, cozinha, etc.) quando não integrada à tecelagem (13.51-1) - a fabricação de tapetes e artefatos de tapeçaria (13.52-9) - a fabricação de tecido não tecido (TNT) ou falsos tecidos (13.54-5) - a fabricação de sacos de juta ou de outras fibras têxteis naturais e de artefatos têxteis para usos diversos quando não integrada à tecelagem (13.59-6) - a tecelagem de fios de amianto (23.99-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.2",". Tecelagem, exceto malha","13.235",".- Tecelagem de fios de fibras artificiais e sintéticas","1323500","-/ Tecelagem de fios de fibras artificiais e sintéticas"," Esta classe compreende:- a fabricação de tecidos planos de fios de fibras artificiais e sintéticas, inclusive mesclas, com predominância de fios artificiais e sintéticos- a fabricação de tecidos de polipropileno- a fabricação de mantas de fibras artificiais e sintéticas, agulhadas e/ou prensadasEsta classe compreende também:- a fabricação de tecidos de fibra de vidro- a fabricação de artefatos têxteis de fibras artificiais e sintéticas para uso doméstico (roupas de cama, banho, cozinha, etc.) quando integrada à tecelagem- a fabricação de sacos de fita ráfia, polipropileno e outros artefatos têxteis de tecidos de fibras artificiais ou sintéticas para usos diversos quando integrada à tecelagem- o acabamento em tecidos de fios de fibras têxteis artificiais ou sintéticas integrado à tecelagem, isto é, realizado na mesma unidade de produção Esta classe não compreende: - a fabricação de tecidos de malha (13.30-8) - o acabamento em tecidos de fios artificiais e sintéticos realizado sob contrato (13.40-5) - a fabricação de artefatos têxteis de fibras artificiais e sintéticas para uso doméstico (roupas de cama, banho, cozinha, etc.) quando não integrada à tecelagem (13.51-1) - a fabricação de tapetes e artefatos de tapeçaria (13.52-9) - a fabricação de tecido não tecido (TNT) ou falsos tecidos (13.54-5) - a fabricação de sacos de fita ráfia, polipropileno e outros artefatos têxteis de tecidos de fibras artificiais ou sintéticas para usos diversos quando não integrada à tecelagem (13.59-6)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.3",". Fabricação de tecidos de malha","13.308",".- Fabricação de tecidos de malha","1330800","-/ Fabricação de tecidos de malha"," Esta classe compreende:- a fabricação de tecidos de malha (de algodão, mesclas e sintéticos)   "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.4",". Acabamentos em fios, tecidos e artefatos têxteis","13.405",".- Acabamentos em fios, tecidos e artefatos têxteis","1340501","-/ Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário"," Esta classe compreende:- o alvejamento, texturização, estamparia, tingimento, torção e outros acabamentos em fios, tecidos e artigos têxteis, inclusive peças do vestuário, realizados para terceiros ou em material próprio para posterior venda de produtos acabados Esta classe não compreende: - os acabamentos de fios e tecidos integrados à fiação e tecelagem, incluídos nas classes correspondentes a estas atividades (fiação e tecelagem) (grupo 13.1) e (grupo 13.2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.4",". Acabamentos em fios, tecidos e artefatos têxteis","13.405",".- Acabamentos em fios, tecidos e artefatos têxteis","1340502","-/ Alvejamento, tingimento e torção em fios, tecidos, artefatos têxteis e peças do vestuário"," Esta classe compreende:- o alvejamento, texturização, estamparia, tingimento, torção e outros acabamentos em fios, tecidos e artigos têxteis, inclusive peças do vestuário, realizados para terceiros ou em material próprio para posterior venda de produtos acabados Esta classe não compreende: - os acabamentos de fios e tecidos integrados à fiação e tecelagem, incluídos nas classes correspondentes a estas atividades (fiação e tecelagem) (grupo 13.1) e (grupo 13.2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.4",". Acabamentos em fios, tecidos e artefatos têxteis","13.405",".- Acabamentos em fios, tecidos e artefatos têxteis","1340599","-/ Outros serviços de acabamento em fios, tecidos, artefatos têxteis e peças do vestuário"," Esta classe compreende:- o alvejamento, texturização, estamparia, tingimento, torção e outros acabamentos em fios, tecidos e artigos têxteis, inclusive peças do vestuário, realizados para terceiros ou em material próprio para posterior venda de produtos acabados Esta classe não compreende: - os acabamentos de fios e tecidos integrados à fiação e tecelagem, incluídos nas classes correspondentes a estas atividades (fiação e tecelagem) (grupo 13.1) e (grupo 13.2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.5",". Fabricação de artefatos têxteis, exceto vestuário","13.511",".- Fabricação de artefatos têxteis para uso doméstico","1351100","-/ Fabricação de artefatos têxteis para uso doméstico"," Esta classe compreende:- a fabricação de artefatos têxteis confeccionados para uso doméstico (roupas de cama, banho, cozinha, etc.), quando não integrada à tecelagem- a fabricação de travesseiros, edredons, almofadas, cortinas e semelhantes Esta classe não compreende: - a fabricação de artefatos de tapeçaria (13.52-9)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.5",". Fabricação de artefatos têxteis, exceto vestuário","13.529",".- Fabricação de artefatos de tapeçaria","1352900","-/ Fabricação de artefatos de tapeçaria"," Esta classe compreende:- a fabricação de tapetes, forrações para revestimento de pisos (carpete) e de outros artefatos de tapeçaria Esta classe não compreende: - a fabricação de tapetes e semelhantes, de borracha (22.19-6) - a fabricação de linóleos (22.23-9) - a fabricação de tapetes e semelhantes, de plástico (22.29-3)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.5",". Fabricação de artefatos têxteis, exceto vestuário","13.537",".- Fabricação de artefatos de cordoaria","1353700","-/ Fabricação de artefatos de cordoaria"," Esta classe compreende:- a fabricação de barbantes, cordas, cabos e cordéis e de outros artefatos de cordoaria- a fabricação de redes de pesca Esta classe não compreende: - a fabricação de redes preparadas para esporte (32.30-2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.5",". Fabricação de artefatos têxteis, exceto vestuário","13.545",".- Fabricação de tecidos especiais, inclusive artefatos","1354500","-/ Fabricação de tecidos especiais, inclusive artefatos"," Esta classe compreende:- a fabricação de feltros e artigos de feltro- a fabricação de tecidos impermeáveis e de acabamento especial (têxteis técnicos, geotêxteis, tecidos revestidos de náilon, polipropileno e poliéster, panos-couro, lonas, etc.), desde que o tecido seja o componente principal- a fabricação de artefatos de têxteis técnicos, geotêxteis e de outros tecidos de acabamento especial- a fabricação de tecido não tecido (TNT) ou falsos tecidos e seus artefatos, para usos industrial e domésticoEsta classe compreende também:- a fabricação de telas para pneumáticos- a fabricação de tecidos para telas de desenho, pintura, etc.- a fabricação de barracas para acampamento, toldos, velas para embarcações e semelhantes Esta classe não compreende: - a fabricação de tecidos impregnados, recobertos ou laminados com borracha ou plástico, onde a borracha ou plástico seja o componente principal (22.19-6) e (22.21-8) - a fabricação de artefatos de tecido não tecido (falsos tecidos) para segurança e proteção (gorros, máscaras protetoras e semelhantes) (32.92-2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","13","FABRICAÇÃO DE PRODUTOS TÊXTEIS","13.5",". Fabricação de artefatos têxteis, exceto vestuário","13.596",".- Fabricação de outros produtos têxteis não especificados anteriormente","1359600","-/ Fabricação de outros produtos têxteis não especificados anteriormente"," Esta classe compreende:- a fabricação de artefatos têxteis confeccionados para usos diversos (sacos de algodão e de outras fibras têxteis, sacos de fita ráfia, bandeiras, etc.), quando não integrada à tecelagem- a fabricação de artefatos de passamanaria (galões, vieses, etc.)- a fabricação de fitas elásticas e de tecidos elásticos- a fabricação de filós, rendas, bordados e de tecidos bordados- a fabricação de fitas de tecidos Esta classe não compreende: - a fabricação de artefatos de tapeçaria (13.52-9) - a fabricação de artefatos produzidos com tecidos especiais (13.54-5) - a fabricação de artefatos têxteis para usos técnicos (13.54-5)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.118",".- Confecção de roupas íntimas","1411801","-/ Confecção de roupas íntimas"," Esta classe compreende:- a confecção de roupas íntimas e roupas de dormir para uso masculino, feminino e infantil confeccionadas com tecidos planos ou tecidos de malha (pijamas, sutiãs, calcinhas, cuecas, etc.)Esta classe compreende também:- a montagem de roupas íntimas e roupas de dormir (costura)- os serviços industriais de facção de roupas íntimas e roupas de dormir (costura de partes das roupas, corte, etc) Esta classe não compreende: - a confecção de artefatos de tricotagem (malharia) (14.22-3)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.118",".- Confecção de roupas íntimas","1411802","-/ Facção de roupas íntimas"," Esta classe compreende:- a confecção de roupas íntimas e roupas de dormir para uso masculino, feminino e infantil confeccionadas com tecidos planos ou tecidos de malha (pijamas, sutiãs, calcinhas, cuecas, etc.)Esta classe compreende também:- a montagem de roupas íntimas e roupas de dormir (costura)- os serviços industriais de facção de roupas íntimas e roupas de dormir (costura de partes das roupas, corte, etc) Esta classe não compreende: - a confecção de artefatos de tricotagem (malharia) (14.22-3)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.126",".- Confecção de peças de vestuário, exceto roupas íntimas","1412601","-/ Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida"," Esta classe compreende:- a confecção de artigos do vestuário masculino, feminino e infantil (camisas, camisetas, blusas, vestidos, saias, calças, ternos, casacos, etc.), confeccionados com qualquer tipo de material (tecidos planos, tecidos de malha, couros, etc.)- a confecção de roupas para recém-nascidosEsta classe compreende também:- a montagem de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura)- os serviços industriais de facção de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tricotagem (malharia) (14.22-3) - a confecção de roupas profissionais (14.13-4) - a reparação ou conserto de peças do vestuário (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.126",".- Confecção de peças de vestuário, exceto roupas íntimas","1412602","-/ Confecção, sob medida, de peças do vestuário, exceto roupas íntimas"," Esta classe compreende:- a confecção de artigos do vestuário masculino, feminino e infantil (camisas, camisetas, blusas, vestidos, saias, calças, ternos, casacos, etc.), confeccionados com qualquer tipo de material (tecidos planos, tecidos de malha, couros, etc.)- a confecção de roupas para recém-nascidosEsta classe compreende também:- a montagem de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura)- os serviços industriais de facção de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tricotagem (malharia) (14.22-3) - a confecção de roupas profissionais (14.13-4) - a reparação ou conserto de peças do vestuário (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.126",".- Confecção de peças de vestuário, exceto roupas íntimas","1412603","-/ Facção de peças do vestuário, exceto roupas íntimas"," Esta classe compreende:- a confecção de artigos do vestuário masculino, feminino e infantil (camisas, camisetas, blusas, vestidos, saias, calças, ternos, casacos, etc.), confeccionados com qualquer tipo de material (tecidos planos, tecidos de malha, couros, etc.)- a confecção de roupas para recém-nascidosEsta classe compreende também:- a montagem de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura)- os serviços industriais de facção de blusas, camisas, vestidos, saias, calças, ternos e outras peças do vestuário (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tricotagem (malharia) (14.22-3) - a confecção de roupas profissionais (14.13-4) - a reparação ou conserto de peças do vestuário (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.134",".- Confecção de roupas profissionais","1413401","-/ Confecção de roupas profissionais, exceto sob medida"," Esta classe compreende:- a confecção de roupas profissionais (uniformes, macacões, etc.)Esta classe compreende também:- a montagem de roupas profissionais (costura)- os serviços industriais de facção de roupas profissionais (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tecido-não-tecido para segurança e proteção (gorros, máscaras protetoras e semelhantes) (32.92-2) - a fabricação de calçados para segurança (grupo 15.3) - a fabricação de acessórios para segurança pessoal e profissional (32.92-2) - a fabricação de roupas especiais resistentes a fogo (32.92-2) - a reparação ou conserto de roupas profissionais (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.134",".- Confecção de roupas profissionais","1413402","-/ Confecção, sob medida, de roupas profissionais"," Esta classe compreende:- a confecção de roupas profissionais (uniformes, macacões, etc.)Esta classe compreende também:- a montagem de roupas profissionais (costura)- os serviços industriais de facção de roupas profissionais (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tecido-não-tecido para segurança e proteção (gorros, máscaras protetoras e semelhantes) (32.92-2) - a fabricação de calçados para segurança (grupo 15.3) - a fabricação de acessórios para segurança pessoal e profissional (32.92-2) - a fabricação de roupas especiais resistentes a fogo (32.92-2) - a reparação ou conserto de roupas profissionais (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.134",".- Confecção de roupas profissionais","1413403","-/ Facção de roupas profissionais"," Esta classe compreende:- a confecção de roupas profissionais (uniformes, macacões, etc.)Esta classe compreende também:- a montagem de roupas profissionais (costura)- os serviços industriais de facção de roupas profissionais (costura de partes das roupas, corte, etc) Esta classe não compreende: - a fabricação de artefatos de tecido-não-tecido para segurança e proteção (gorros, máscaras protetoras e semelhantes) (32.92-2) - a fabricação de calçados para segurança (grupo 15.3) - a fabricação de acessórios para segurança pessoal e profissional (32.92-2) - a fabricação de roupas especiais resistentes a fogo (32.92-2) - a reparação ou conserto de roupas profissionais (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.1",". Confecção de artigos do vestuário e acessórios","14.142",".- Fabricação de acessórios do vestuário, exceto para segurança e proteção","1414200","-/ Fabricação de acessórios do vestuário, exceto para segurança e proteção"," Esta classe compreende:- a fabricação de gravatas e lenços para todos os usos- a fabricação de cintos, suspensórios, luvas (inclusive de couro), etc.- a fabricação de leques, xales e echarpes- a fabricação de chapéus e suas partes, boinas, bonés, gorros, etc., de qualquer materialEsta classe compreende também:- a fabricação de artigos de peles Esta classe não compreende: - a fabricação de luvas produzidas em malharias e tricotagens (14.22-3) - a fabricação de bolsas de qualquer material (15.21-1) - a fabricação de calçados (grupo 15.3) - a fabricação de luvas e capacetes de couro para praticar esportes (32.30-2) - a fabricação de capacetes e outros acessórios para segurança pessoal e profissional (32.92-2) - a reparação ou conserto de peças do vestuário (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.2",". Fabricação de artigos de malharia e tricotagem","14.215",".- Fabricação de meias","1421500","-/ Fabricação de meias"," Esta classe compreende:- a fabricação de meias para adultos e crianças- a fabricação de meias esportivas- a fabricação de meias-calças   "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","14","CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS","14.2",". Fabricação de artigos de malharia e tricotagem","14.223",".- Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias","1422300","-/ Fabricação de artigos do vestuário, produzidos em malharias e tricotagens, exceto meias"," Esta classe compreende:- a fabricação de artefatos de malharia e tricotagem (pulôveres, jaquetas, luvas, etc.) Esta classe não compreende: - a fabricação de artefatos do vestuário confeccionados a partir de tecidos planos e tecidos de malha (grupo 14.1) - a fabricação de meias (14.21-5)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.1",". Curtimento e outras preparações de couro","15.106",".- Curtimento e outras preparações de couro","1510600","-/ Curtimento e outras preparações de couro"," Esta classe compreende:- a fabricação de couros curtidos, envernizados, metalizados, camurças, atanados, cromos, etc.Esta classe compreende também:- a regeneração, tingimento e pintura de couro Esta classe não compreende: - as atividades de secagem e salga de couros e peles (grupo 10.1) - a confecção de vestuário de couro (14.12-6)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.2",". Fabricação de artigos para viagem e de artefatos diversos de couro","15.211",".- Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material","1521100","-/ Fabricação de artigos para viagem, bolsas e semelhantes de qualquer material"," Esta classe compreende:- a fabricação de malas, maletas, bolsas, valises e outros artefatos para viagem, de couro natural, tecidos, plásticos, fibras, papelão, madeira, etc.- a fabricação de bolsas de qualquer material Esta classe não compreende: - a fabricação de malas de madeira não revestidas de outro material (16.29-3)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.2",". Fabricação de artigos para viagem e de artefatos diversos de couro","15.297",".- Fabricação de artefatos de couro não especificados anteriormente","1529700","-/ Fabricação de artefatos de couro não especificados anteriormente"," Esta classe compreende:- a fabricação de artefatos de couro de uso pessoal como porta-notas, porta-documentos e semelhantes- a fabricação de artefatos de selaria e artigos de couro para pequenos animais- a fabricação de correias de transmissão e artigos de couro para máquinas- a fabricação de pulseiras não-metálicas para relógios Esta classe não compreende: - a confecção de vestuário de couro (14.12-6) - a fabricação de roupas de couro para segurança pessoal ou profissional (14.13-4) - a fabricação de calçados de couro (15.31-9) - a fabricação de cintos de segurança para uso profissional (32.92-2)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.3",". Fabricação de calçados","15.319",".- Fabricação de calçados de couro","1531901","-/ Fabricação de calçados de couro"," Esta classe compreende:- a fabricação de calçados de couro, inclusive para esporte- a fabricação de calçados de couro para segurança pessoal e profissionalEsta classe compreende também:- os serviços de costura, pesponto, etc., de calçados de couro Esta classe não compreende: - a confecção de cortes, viras, contrafortes e saltos de couro para calçados (15.40-8) - a confecção de partes de calçados preparadas para montagem (cortadas, costuradas e pespontadas) (15.40-8) - a fabricação de tênis de couro (15.32-7) - a fabricação de calçados ortopédicos de couro (32.50-7) - o conserto de calçados (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.3",". Fabricação de calçados","15.319",".- Fabricação de calçados de couro","1531902","-/ Acabamento de calçados de couro sob contrato"," Esta classe compreende:- a fabricação de calçados de couro, inclusive para esporte- a fabricação de calçados de couro para segurança pessoal e profissionalEsta classe compreende também:- os serviços de costura, pesponto, etc., de calçados de couro Esta classe não compreende: - a confecção de cortes, viras, contrafortes e saltos de couro para calçados (15.40-8) - a confecção de partes de calçados preparadas para montagem (cortadas, costuradas e pespontadas) (15.40-8) - a fabricação de tênis de couro (15.32-7) - a fabricação de calçados ortopédicos de couro (32.50-7) - o conserto de calçados (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.3",". Fabricação de calçados","15.327",".- Fabricação de tênis de qualquer material","1532700","-/ Fabricação de tênis de qualquer material"," Esta classe compreende:- a fabricação de tênis de qualquer material Esta classe não compreende: - a reparação de tênis (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.3",". Fabricação de calçados","15.335",".- Fabricação de calçados de material sintético","1533500","-/ Fabricação de calçados de material sintético"," Esta classe compreende:- a fabricação de calçados de material sintético, inclusive para esporte- a fabricação de calçados de material sintético para segurança pessoal e profissional Esta classe não compreende: - a confecção de partes de calçados de material sintético (15.40-8) - a fabricação de tênis de material sintético (15.32-7) - a fabricação de calçados de borracha (15.39-4) - a fabricação de calçados ortopédicos de material sintético (32.50-7)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.3",". Fabricação de calçados","15.394",".- Fabricação de calçados de materiais não especificados anteriormente","1539400","-/ Fabricação de calçados de materiais não especificados anteriormente"," Esta classe compreende:- a fabricação de calçados de madeira, de tecidos e fibras, de borracha e de outros materiais não especificados, inclusive para esporte- a fabricação de calçados de borracha e de outros materiais para segurança pessoal e profissional Esta classe não compreende: - a fabricação de tênis de qualquer material (15.32-7) - a fabricação de botas de borracha (22.19-6) - a fabricação de calçados ortopédicos de materiais não especificados anteriormente (32.50-7) - a reparação de calçados (95.29-1)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","15","PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS","15.4",". Fabricação de partes para calçados, de qualquer material","15.408",".- Fabricação de partes para calçados, de qualquer material","1540800","-/ Fabricação de partes para calçados, de qualquer material"," Esta classe compreende:- a fabricação, própria ou sob contrato, de partes para calçados, de qualquer material   "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.1",". Desdobramento de madeira","16.102",".- Desdobramento de madeira","1610203","-/ Serrarias com desdobramento de madeira em bruto"," Esta classe compreende:- a fabricação de madeira bruta desdobrada (serrada) e de madeira resserrada (pranchas, pranchões, postes, tábuas, barrotes, aplainados para caixas e engradados e semelhantes)- a fabricação de pisos de madeira e tábuas para assoalho e teto- a fabricação de dormentes para vias férreasEsta classe compreende também:- a fabricação de lã e de partículas de madeira para qualquer fim- a secagem, preservação e imunização da madeira- a fabricação de briquetes de resíduos de madeira (carvão ecológico) Esta classe não compreende: - a produção florestal de madeira em bruto (divisão 02) - a fabricação de chapas de madeira compensada, prensada ou aglomerada (16.21-8) - a fabricação de estruturas de madeira e vigamentos para construção (16.22-6)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.1",". Desdobramento de madeira","16.102",".- Desdobramento de madeira","1610204","-/ Serrarias sem desdobramento de madeira em bruto - resserragem"," Esta classe compreende:- a fabricação de madeira bruta desdobrada (serrada) e de madeira resserrada (pranchas, pranchões, postes, tábuas, barrotes, aplainados para caixas e engradados e semelhantes)- a fabricação de pisos de madeira e tábuas para assoalho e teto- a fabricação de dormentes para vias férreasEsta classe compreende também:- a fabricação de lã e de partículas de madeira para qualquer fim- a secagem, preservação e imunização da madeira- a fabricação de briquetes de resíduos de madeira (carvão ecológico) Esta classe não compreende: - a produção florestal de madeira em bruto (divisão 02) - a fabricação de chapas de madeira compensada, prensada ou aglomerada (16.21-8) - a fabricação de estruturas de madeira e vigamentos para construção (16.22-6)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.1",". Desdobramento de madeira","16.102",".- Desdobramento de madeira","1610205","-/ Serviço de tratamento de madeira realizado sob contrato"," Esta classe compreende:- a fabricação de madeira bruta desdobrada (serrada) e de madeira resserrada (pranchas, pranchões, postes, tábuas, barrotes, aplainados para caixas e engradados e semelhantes)- a fabricação de pisos de madeira e tábuas para assoalho e teto- a fabricação de dormentes para vias férreasEsta classe compreende também:- a fabricação de lã e de partículas de madeira para qualquer fim- a secagem, preservação e imunização da madeira- a fabricação de briquetes de resíduos de madeira (carvão ecológico) Esta classe não compreende: - a produção florestal de madeira em bruto (divisão 02) - a fabricação de chapas de madeira compensada, prensada ou aglomerada (16.21-8) - a fabricação de estruturas de madeira e vigamentos para construção (16.22-6)  "
"C","INDÚSTRIAS DE TRANSFORMAÇÃO","16","FABRICAÇÃO DE PRODUTOS DE MADEIRA","16.2",". Fabricação de produtos de madeira, cortiça e material trançado, exceto móveis","16.218",".- Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada","1621800","-/ Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada"," Esta classe compreende:- a fabricação de madeira laminada e de madeira folheada- a fabricação de chapas e placas de madeira aglomerada ou prensada, revestidas ou não de material plástico- a fabricação de chapas de madeira compensada revestidas ou não com material plástico- a fabricação de madeira densificada (MDF) Esta classe não compreende: - a produção de madeira resserrada (pranchas, pranchões, postes, tábuas, tacos e parquetes para assoalhos, etc.) (16.10-2)  "
